referenceTime,air_temperature,wind_speed,wind_from_direction,surface_snow_thickness,sum(precipitation_amount PT1H),relative_humidity,surface_temperature,dew_point_temperature,time
2025-01-02 20:00:00+00:00,-7.4,1.0,171.0,20,0.0,87.0,-8.5,-9.4,2025-01-02 20:00:00+00:00
2025-01-02 20:10:00+00:00,,,,20,,,-8.2,,2025-01-02 20:10:00+00:00
2025-01-02 20:20:00+00:00,,,,20,,,-8.5,,2025-01-02 20:20:00+00:00
2025-01-02 20:30:00+00:00,,,,20,,,-8.3,,2025-01-02 20:30:00+00:00
2025-01-02 20:40:00+00:00,,,,20,,,-7.8,,2025-01-02 20:40:00+00:00
2025-01-02 20:50:00+00:00,,,,20,,,-7.6,,2025-01-02 20:50:00+00:00
2025-01-02 21:00:00+00:00,-7.2,0.6,84.0,20,0.1,91.0,-7.4,-8.1,2025-01-02 21:00:00+00:00
2025-01-02 21:10:00+00:00,,,,21,,,-7.4,,2025-01-02 21:10:00+00:00
2025-01-02 21:20:00+00:00,,,,22,,,-7.3,,2025-01-02 21:20:00+00:00
2025-01-02 21:30:00+00:00,,,,23,,,-7.3,,2025-01-02 21:30:00+00:00
2025-01-02 21:40:00+00:00,,,,25,,,-7.4,,2025-01-02 21:40:00+00:00
2025-01-02 21:50:00+00:00,,,,27,,,-7.4,,2025-01-02 21:50:00+00:00
2025-01-02 22:00:00+00:00,-7.3,1.5,145.0,28,2.8,92.0,-7.4,-8.5,2025-01-02 22:00:00+00:00
2025-01-02 22:10:00+00:00,,,,29,,,-7.3,,2025-01-02 22:10:00+00:00
2025-01-02 22:20:00+00:00,,,,31,,,-7.3,,2025-01-02 22:20:00+00:00
2025-01-02 22:30:00+00:00,,,,32,,,-7.2,,2025-01-02 22:30:00+00:00
2025-01-02 22:40:00+00:00,,,,34,,,-6.9,,2025-01-02 22:40:00+00:00
2025-01-02 22:50:00+00:00,,,,36,,,-6.3,,2025-01-02 22:50:00+00:00
2025-01-02 23:00:00+00:00,-5.9,3.4,123.0,37,5.7,93.0,-6.1,-7.0,2025-01-02 23:00:00+00:00
2025-01-02 23:10:00+00:00,,,,38,,,-5.7,,2025-01-02 23:10:00+00:00
2025-01-02 23:20:00+00:00,,,,39,,,-5.9,,2025-01-02 23:20:00+00:00
2025-01-02 23:30:00+00:00,,,,39,,,-5.5,,2025-01-02 23:30:00+00:00
2025-01-02 23:40:00+00:00,,,,37,,,-5.5,,2025-01-02 23:40:00+00:00
2025-01-02 23:50:00+00:00,,,,36,,,-6.0,,2025-01-02 23:50:00+00:00
2025-01-03 00:00:00+00:00,-6.2,8.6,328.0,35,0.1,94.0,-6.3,-7.0,2025-01-03 00:00:00+00:00
2025-01-03 00:10:00+00:00,,,,34,,,-6.9,,2025-01-03 00:10:00+00:00
2025-01-03 00:20:00+00:00,,,,34,,,-7.2,,2025-01-03 00:20:00+00:00
2025-01-03 00:30:00+00:00,,,,34,,,-7.1,,2025-01-03 00:30:00+00:00
2025-01-03 00:40:00+00:00,,,,34,,,-7.6,,2025-01-03 00:40:00+00:00
2025-01-03 00:50:00+00:00,,,,34,,,-8.2,,2025-01-03 00:50:00+00:00
2025-01-03 01:00:00+00:00,-7.0,4.8,324.0,33,0.2,88.0,-8.1,-8.5,2025-01-03 01:00:00+00:00
2025-01-03 01:10:00+00:00,,,,34,,,-7.9,,2025-01-03 01:10:00+00:00
2025-01-03 01:20:00+00:00,,,,33,,,-7.5,,2025-01-03 01:20:00+00:00
2025-01-03 01:30:00+00:00,,,,33,,,-7.6,,2025-01-03 01:30:00+00:00
2025-01-03 01:40:00+00:00,,,,33,,,-8.3,,2025-01-03 01:40:00+00:00
2025-01-03 01:50:00+00:00,,,,33,,,-9.0,,2025-01-03 01:50:00+00:00
2025-01-03 02:00:00+00:00,-7.8,6.2,340.0,33,0.0,72.0,-9.9,-12.1,2025-01-03 02:00:00+00:00
2025-01-03 02:10:00+00:00,,,,33,,,-10.5,,2025-01-03 02:10:00+00:00
2025-01-03 02:20:00+00:00,,,,33,,,-13.1,,2025-01-03 02:20:00+00:00
2025-01-03 02:30:00+00:00,,,,33,,,-14.4,,2025-01-03 02:30:00+00:00
2025-01-03 02:40:00+00:00,,,,33,,,-15.5,,2025-01-03 02:40:00+00:00
2025-01-03 02:50:00+00:00,,,,33,,,-13.7,,2025-01-03 02:50:00+00:00
2025-01-03 03:00:00+00:00,-8.9,4.3,328.0,33,0.0,75.0,-13.0,-12.7,2025-01-03 03:00:00+00:00
2025-01-03 03:10:00+00:00,,,,33,,,-12.7,,2025-01-03 03:10:00+00:00
2025-01-03 03:20:00+00:00,,,,33,,,-13.9,,2025-01-03 03:20:00+00:00
2025-01-03 03:30:00+00:00,,,,33,,,-14.4,,2025-01-03 03:30:00+00:00
2025-01-03 03:40:00+00:00,,,,33,,,-14.0,,2025-01-03 03:40:00+00:00
2025-01-03 03:50:00+00:00,,,,32,,,-14.1,,2025-01-03 03:50:00+00:00
